,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day77,63.0,13.0,75.0,65.0,4.0,77.0,9.0,7.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,74.0,26.0
Day78,23.0,58.0,78.0,32.0,5.0,33.0,58.0,7.0,6.0,3.0,2.0,6.0,3.0,1.0,5.0,2.0,0.0,2.0,75.0,25.0
Day79,45.0,25.0,64.0,54.0,4.0,74.0,20.0,44.0,2.0,2.0,3.0,7.0,6.0,4.0,0.0,3.0,3.0,6.0,61.0,39.0
Day80,40.0,11.0,86.0,41.0,2.0,40.0,9.0,5.0,54.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,4.0,2.0,72.0,28.0
Day81,81.0,6.0,75.0,38.0,5.0,38.0,5.0,5.0,2.0,57.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,73.0,27.0
Day82,67.0,7.0,77.0,68.0,3.0,83.0,6.0,67.0,4.0,2.0,64.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,76.0,24.0
Day83,24.0,67.0,71.0,43.0,3.0,43.0,63.0,8.0,2.0,3.0,2.0,54.0,3.0,2.0,2.0,2.0,1.0,2.0,68.0,32.0
Day84,24.0,64.0,74.0,38.0,1.0,39.0,60.0,6.0,1.0,2.0,0.0,1.0,53.0,2.0,2.0,2.0,5.0,3.0,73.0,27.0
Day85,21.0,63.0,74.0,34.0,6.0,36.0,59.0,2.0,4.0,2.0,0.0,4.0,6.0,44.0,4.0,3.0,2.0,5.0,71.0,29.0
Day86,34.0,17.0,87.0,33.0,2.0,37.0,13.0,5.0,3.0,4.0,2.0,3.0,3.0,6.0,48.0,6.0,2.0,4.0,75.0,25.0
Day87,58.0,11.0,70.0,57.0,3.0,75.0,11.0,7.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,54.0,1.0,3.0,67.0,33.0
Day88,54.0,14.0,63.0,65.0,1.0,90.0,11.0,5.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,4.0,65.0,1.0,63.0,37.0
Day89,51.0,15.0,64.0,51.0,1.0,77.0,14.0,7.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0,54.0,64.0,36.0
Day90,83.0,9.0,81.0,39.0,5.0,37.0,9.0,6.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,81.0,19.0
Day91,21.0,66.0,71.0,41.0,4.0,40.0,12.0,7.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,1.0,2.0,2.0,70.0,30.0
Day92,44.0,11.0,89.0,42.0,5.0,43.0,10.0,7.0,5.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0,2.0,4.0,70.0,30.0
Day93,53.0,10.0,68.0,77.0,2.0,49.0,9.0,8.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,66.0,34.0
