,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day164,4.0,2.0,51.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,7.0,4.0,70.0,30.0
Day165,4.0,3.0,3.0,55.0,4.0,2.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,80.0,20.0
Day166,4.0,4.0,4.0,4.0,43.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,74.0,26.0
Day167,3.0,3.0,1.0,4.0,3.0,47.0,0.0,2.0,7.0,1.0,1.0,1.0,5.0,8.0,5.0,2.0,3.0,4.0,65.0,35.0
Day168,3.0,1.0,4.0,4.0,6.0,0.0,59.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,3.0,0.0,1.0,75.0,25.0
Day169,2.0,1.0,1.0,6.0,3.0,6.0,2.0,50.0,3.0,0.0,2.0,5.0,2.0,0.0,7.0,4.0,3.0,3.0,74.0,26.0
Day170,2.0,2.0,5.0,2.0,5.0,3.0,3.0,4.0,51.0,2.0,1.0,8.0,3.0,2.0,1.0,4.0,2.0,0.0,68.0,32.0
Day171,5.0,3.0,1.0,3.0,6.0,2.0,2.0,3.0,1.0,54.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,67.0,33.0
Day172,1.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0,2.0,3.0,53.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,71.0,29.0
Day173,5.0,1.0,1.0,3.0,5.0,2.0,6.0,2.0,3.0,4.0,6.0,44.0,3.0,1.0,5.0,2.0,5.0,2.0,63.0,37.0
Day174,3.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,63.0,3.0,3.0,1.0,2.0,4.0,68.0,32.0
Day175,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,2.0,56.0,0.0,1.0,4.0,4.0,68.0,32.0
Day176,2.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,60.0,2.0,4.0,2.0,70.0,30.0
Day177,2.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,53.0,4.0,4.0,66.0,34.0
Day178,4.0,5.0,0.0,5.0,2.0,2.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,6.0,5.0,3.0,49.0,4.0,68.0,32.0
Day179,1.0,4.0,2.0,1.0,6.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,59.0,74.0,26.0
Day180,44.0,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,0.0,4.0,2.0,2.0,9.0,1.0,3.0,5.0,2.0,67.0,33.0
Day181,2.0,56.0,4.0,0.0,4.0,2.0,5.0,0.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,70.0,30.0
Day182,2.0,4.0,51.0,5.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,1.0,6.0,2.0,2.0,3.0,0.0,67.0,33.0
Day183,1.0,2.0,4.0,59.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,6.0,1.0,6.0,2.0,0.0,73.0,27.0
Day184,1.0,4.0,3.0,1.0,60.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,68.0,32.0
Day185,2.0,1.0,2.0,2.0,6.0,47.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,70.0,30.0
Day186,1.0,2.0,2.0,1.0,2.0,3.0,51.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,6.0,3.0,8.0,61.0,39.0
Day187,1.0,3.0,5.0,5.0,7.0,1.0,4.0,49.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,68.0,32.0
Day188,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,50.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,0.0,5.0,73.0,27.0
Day189,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,63.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,6.0,67.0,33.0
Day190,1.0,3.0,2.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,59.0,5.0,4.0,1.0,7.0,1.0,2.0,0.0,66.0,34.0
Day191,0.0,1.0,2.0,6.0,4.0,2.0,1.0,5.0,3.0,4.0,3.0,50.0,4.0,5.0,2.0,2.0,2.0,4.0,80.0,20.0
Day192,0.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,7.0,1.0,2.0,5.0,58.0,6.0,3.0,4.0,1.0,2.0,64.0,36.0
Day193,5.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,56.0,2.0,0.0,3.0,3.0,65.0,35.0
Day194,5.0,2.0,3.0,2.0,3.0,3.0,7.0,4.0,0.0,4.0,2.0,1.0,4.0,2.0,50.0,4.0,1.0,3.0,78.0,22.0
Day195,4.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,54.0,3.0,2.0,68.0,32.0
Day196,4.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,4.0,2.0,52.0,2.0,76.0,24.0
Day197,2.0,1.0,2.0,4.0,3.0,2.0,7.0,3.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,3.0,1.0,54.0,72.0,28.0
Day198,57.0,2.0,2.0,3.0,3.0,3.0,1.0,6.0,0.0,6.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,0.0,68.0,32.0
Day199,1.0,58.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,3.0,6.0,2.0,72.0,28.0
