,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day164,68.0,2.0,63.0,8.0,0.0,1.0,2.0,5.0,2.0,0.0,2.0,5.0,0.0,8.0,2.0,1.0,5.0,3.0,73.0,27.0
Day165,77.0,3.0,11.0,51.0,5.0,2.0,1.0,1.0,8.0,5.0,13.0,2.0,4.0,6.0,1.0,2.0,1.0,3.0,75.0,25.0
Day166,55.0,3.0,60.0,7.0,50.0,4.0,1.0,1.0,5.0,4.0,9.0,2.0,3.0,9.0,5.0,3.0,3.0,2.0,70.0,30.0
Day167,44.0,2.0,11.0,4.0,4.0,43.0,1.0,2.0,14.0,2.0,46.0,3.0,4.0,13.0,5.0,3.0,1.0,2.0,71.0,29.0
Day168,84.0,1.0,13.0,7.0,5.0,0.0,58.0,3.0,2.0,2.0,4.0,3.0,1.0,6.0,2.0,4.0,1.0,2.0,74.0,26.0
Day169,56.0,1.0,27.0,7.0,5.0,6.0,2.0,50.0,3.0,0.0,9.0,5.0,3.0,10.0,7.0,2.0,3.0,2.0,69.0,31.0
Day170,79.0,4.0,12.0,3.0,4.0,3.0,2.0,2.0,58.0,2.0,5.0,7.0,3.0,2.0,1.0,5.0,1.0,2.0,69.0,31.0
Day171,42.0,3.0,10.0,6.0,4.0,3.0,2.0,3.0,6.0,51.0,55.0,0.0,6.0,9.0,2.0,3.0,3.0,3.0,73.0,27.0
Day172,49.0,1.0,11.0,5.0,4.0,2.0,7.0,4.0,6.0,3.0,52.0,2.0,4.0,9.0,4.0,3.0,4.0,3.0,73.0,27.0
Day173,35.0,0.0,29.0,7.0,3.0,0.0,5.0,1.0,6.0,3.0,9.0,49.0,4.0,9.0,6.0,2.0,4.0,2.0,59.0,41.0
Day174,63.0,5.0,23.0,5.0,1.0,3.0,1.0,2.0,48.0,2.0,8.0,1.0,65.0,6.0,1.0,1.0,2.0,4.0,70.0,30.0
Day175,24.0,1.0,6.0,5.0,1.0,1.0,3.0,1.0,5.0,3.0,8.0,5.0,1.0,61.0,1.0,3.0,5.0,4.0,68.0,32.0
Day176,43.0,2.0,8.0,28.0,3.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,4.0,46.0,64.0,1.0,2.0,1.0,65.0,35.0
Day177,75.0,4.0,10.0,9.0,3.0,3.0,3.0,2.0,4.0,1.0,8.0,1.0,2.0,11.0,6.0,45.0,4.0,7.0,71.0,29.0
Day178,20.0,6.0,7.0,5.0,2.0,3.0,4.0,2.0,2.0,0.0,5.0,2.0,1.0,63.0,3.0,3.0,54.0,1.0,68.0,32.0
Day179,67.0,3.0,23.0,44.0,7.0,3.0,4.0,3.0,3.0,2.0,6.0,2.0,2.0,10.0,2.0,4.0,4.0,54.0,72.0,28.0
Day180,71.0,3.0,15.0,7.0,4.0,3.0,3.0,2.0,5.0,0.0,8.0,1.0,2.0,13.0,1.0,1.0,5.0,4.0,67.0,33.0
Day181,28.0,52.0,29.0,5.0,6.0,3.0,6.0,2.0,6.0,3.0,8.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,68.0,32.0
Day182,61.0,4.0,63.0,5.0,2.0,3.0,3.0,0.0,3.0,2.0,9.0,2.0,2.0,12.0,2.0,2.0,3.0,0.0,68.0,32.0
Day183,79.0,3.0,9.0,56.0,2.0,4.0,2.0,0.0,5.0,2.0,7.0,4.0,3.0,9.0,3.0,6.0,1.0,1.0,75.0,25.0
Day184,60.0,3.0,68.0,4.0,62.0,2.0,2.0,4.0,2.0,2.0,9.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,64.0,36.0
Day185,45.0,0.0,11.0,5.0,7.0,46.0,2.0,3.0,4.0,2.0,53.0,2.0,1.0,12.0,3.0,7.0,5.0,3.0,74.0,26.0
Day186,76.0,2.0,11.0,6.0,3.0,3.0,48.0,4.0,5.0,5.0,10.0,3.0,4.0,7.0,2.0,5.0,4.0,7.0,59.0,41.0
Day187,64.0,3.0,27.0,7.0,7.0,1.0,6.0,45.0,6.0,3.0,6.0,5.0,2.0,6.0,2.0,4.0,1.0,3.0,67.0,33.0
Day188,82.0,3.0,5.0,8.0,0.0,3.0,4.0,2.0,56.0,3.0,9.0,2.0,1.0,6.0,4.0,3.0,1.0,5.0,74.0,26.0
Day189,45.0,2.0,9.0,6.0,4.0,2.0,2.0,1.0,2.0,67.0,69.0,1.0,3.0,6.0,2.0,1.0,2.0,4.0,66.0,34.0
Day190,43.0,3.0,9.0,11.0,4.0,3.0,1.0,2.0,6.0,3.0,58.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,71.0,29.0
Day191,28.0,2.0,22.0,9.0,1.0,2.0,0.0,4.0,9.0,3.0,9.0,51.0,4.0,10.0,2.0,3.0,2.0,4.0,74.0,26.0
Day192,57.0,0.0,30.0,5.0,5.0,1.0,0.0,1.0,43.0,1.0,4.0,5.0,57.0,10.0,3.0,3.0,3.0,3.0,66.0,34.0
Day193,25.0,1.0,7.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,10.0,3.0,1.0,62.0,2.0,2.0,1.0,2.0,72.0,28.0
Day194,51.0,3.0,10.0,19.0,4.0,3.0,8.0,4.0,3.0,1.0,7.0,1.0,3.0,36.0,47.0,3.0,2.0,2.0,73.0,27.0
Day195,77.0,2.0,11.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,8.0,6.0,1.0,7.0,1.0,56.0,2.0,2.0,69.0,31.0
Day196,23.0,2.0,5.0,5.0,1.0,3.0,2.0,5.0,6.0,2.0,10.0,3.0,4.0,60.0,6.0,1.0,51.0,3.0,72.0,28.0
Day197,72.0,1.0,24.0,48.0,5.0,1.0,6.0,2.0,5.0,2.0,4.0,3.0,5.0,3.0,2.0,3.0,0.0,57.0,75.0,25.0
Day198,77.0,3.0,9.0,5.0,2.0,3.0,1.0,5.0,2.0,4.0,8.0,3.0,3.0,7.0,3.0,5.0,4.0,1.0,67.0,33.0
Day199,27.0,58.0,22.0,5.0,1.0,1.0,3.0,3.0,6.0,3.0,6.0,1.0,5.0,9.0,1.0,2.0,6.0,2.0,72.0,28.0
