,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day164,4.0,53.0,77.0,17.0,51.0,1.0,2.0,4.0,3.0,55.0,3.0,7.0,55.0,56.0,67.0,3.0,14.0,4.0,55.0,52.0
Day165,5.0,46.0,43.0,61.0,47.0,2.0,1.0,3.0,3.0,62.0,5.0,6.0,60.0,60.0,86.0,2.0,6.0,1.0,61.0,43.0
Day166,3.0,61.0,57.0,9.0,79.0,4.0,1.0,1.0,5.0,52.0,3.0,7.0,52.0,55.0,65.0,3.0,5.0,2.0,51.0,53.0
Day167,3.0,56.0,77.0,11.0,52.0,44.0,0.0,2.0,7.0,43.0,1.0,3.0,46.0,50.0,58.0,2.0,7.0,4.0,43.0,60.0
Day168,3.0,58.0,55.0,8.0,60.0,0.0,60.0,0.0,3.0,58.0,2.0,4.0,57.0,60.0,64.0,4.0,4.0,1.0,57.0,80.0
Day169,2.0,46.0,46.0,63.0,47.0,6.0,2.0,50.0,3.0,55.0,2.0,7.0,56.0,55.0,89.0,3.0,56.0,3.0,55.0,47.0
Day170,2.0,80.0,55.0,11.0,58.0,3.0,3.0,4.0,53.0,51.0,1.0,9.0,53.0,54.0,65.0,4.0,10.0,0.0,50.0,54.0
Day171,5.0,54.0,52.0,11.0,56.0,2.0,2.0,3.0,1.0,78.0,1.0,2.0,54.0,52.0,59.0,3.0,8.0,5.0,50.0,56.0
Day172,1.0,55.0,55.0,13.0,52.0,1.0,5.0,3.0,3.0,52.0,50.0,52.0,54.0,52.0,84.0,4.0,10.0,2.0,50.0,55.0
Day173,6.0,53.0,55.0,11.0,55.0,2.0,6.0,1.0,2.0,47.0,6.0,51.0,48.0,48.0,84.0,2.0,8.0,3.0,44.0,63.0
Day174,2.0,55.0,55.0,5.0,49.0,1.0,2.0,1.0,3.0,51.0,3.0,5.0,81.0,49.0,55.0,1.0,4.0,3.0,51.0,55.0
Day175,4.0,57.0,52.0,10.0,57.0,3.0,3.0,3.0,5.0,49.0,4.0,9.0,50.0,76.0,62.0,2.0,9.0,4.0,48.0,56.0
Day176,2.0,53.0,56.0,10.0,52.0,1.0,1.0,1.0,1.0,47.0,2.0,5.0,46.0,44.0,85.0,1.0,6.0,2.0,46.0,57.0
Day177,2.0,55.0,60.0,62.0,55.0,4.0,3.0,2.0,0.0,38.0,2.0,2.0,38.0,39.0,80.0,53.0,59.0,4.0,38.0,64.0
Day178,4.0,57.0,54.0,56.0,53.0,2.0,3.0,0.0,4.0,47.0,3.0,6.0,48.0,51.0,84.0,3.0,51.0,4.0,47.0,58.0
Day179,1.0,53.0,54.0,9.0,56.0,4.0,5.0,3.0,1.0,58.0,1.0,2.0,57.0,57.0,61.0,3.0,8.0,58.0,57.0,80.0
Day180,44.0,57.0,59.0,16.0,56.0,3.0,3.0,4.0,3.0,51.0,4.0,6.0,51.0,54.0,63.0,2.0,11.0,3.0,51.0,77.0
Day181,2.0,85.0,59.0,5.0,55.0,2.0,5.0,0.0,4.0,53.0,4.0,5.0,53.0,53.0,57.0,1.0,4.0,3.0,52.0,56.0
Day182,2.0,54.0,75.0,12.0,48.0,2.0,4.0,2.0,4.0,53.0,4.0,7.0,53.0,54.0,59.0,2.0,7.0,0.0,52.0,49.0
Day183,1.0,48.0,54.0,67.0,46.0,5.0,2.0,0.0,2.0,49.0,0.0,3.0,50.0,53.0,83.0,6.0,8.0,0.0,49.0,53.0
Day184,1.0,47.0,49.0,5.0,81.0,2.0,2.0,3.0,2.0,55.0,6.0,7.0,55.0,57.0,64.0,0.0,4.0,2.0,53.0,50.0
Day185,2.0,48.0,69.0,17.0,50.0,46.0,2.0,4.0,3.0,61.0,4.0,7.0,61.0,62.0,67.0,6.0,15.0,1.0,59.0,45.0
Day186,1.0,48.0,49.0,13.0,48.0,3.0,49.0,3.0,2.0,44.0,2.0,6.0,43.0,41.0,54.0,6.0,12.0,8.0,42.0,81.0
Day187,1.0,54.0,54.0,60.0,52.0,1.0,4.0,48.0,3.0,46.0,2.0,5.0,45.0,44.0,79.0,5.0,55.0,3.0,44.0,58.0
Day188,3.0,78.0,50.0,9.0,52.0,3.0,4.0,3.0,53.0,55.0,3.0,7.0,54.0,55.0,62.0,3.0,6.0,4.0,52.0,53.0
Day189,3.0,51.0,52.0,8.0,52.0,2.0,3.0,1.0,1.0,80.0,1.0,1.0,48.0,51.0,57.0,1.0,5.0,6.0,51.0,56.0
Day190,1.0,59.0,55.0,8.0,60.0,2.0,1.0,1.0,2.0,47.0,60.0,65.0,47.0,45.0,92.0,1.0,4.0,0.0,46.0,54.0
Day191,0.0,45.0,45.0,14.0,45.0,2.0,1.0,4.0,4.0,55.0,3.0,53.0,51.0,49.0,79.0,2.0,8.0,4.0,55.0,47.0
Day192,0.0,62.0,58.0,10.0,60.0,1.0,0.0,2.0,6.0,43.0,2.0,6.0,76.0,55.0,64.0,4.0,8.0,2.0,42.0,58.0
Day193,5.0,55.0,57.0,6.0,53.0,3.0,4.0,2.0,3.0,45.0,3.0,7.0,44.0,76.0,60.0,0.0,4.0,3.0,44.0,61.0
Day194,5.0,41.0,46.0,11.0,42.0,3.0,8.0,4.0,0.0,53.0,2.0,3.0,51.0,50.0,77.0,4.0,9.0,3.0,53.0,54.0
Day195,4.0,52.0,55.0,65.0,50.0,2.0,3.0,5.0,2.0,49.0,3.0,6.0,49.0,49.0,83.0,55.0,63.0,2.0,47.0,58.0
Day196,4.0,52.0,53.0,60.0,50.0,3.0,1.0,3.0,3.0,48.0,4.0,10.0,49.0,50.0,86.0,2.0,58.0,2.0,46.0,56.0
Day197,2.0,50.0,52.0,12.0,51.0,2.0,7.0,4.0,2.0,56.0,2.0,3.0,58.0,55.0,61.0,3.0,8.0,53.0,55.0,79.0
Day198,57.0,45.0,48.0,14.0,45.0,3.0,1.0,5.0,0.0,52.0,1.0,5.0,50.0,49.0,57.0,3.0,11.0,1.0,50.0,78.0
Day199,1.0,75.0,43.0,16.0,50.0,1.0,3.0,3.0,1.0,62.0,2.0,4.0,62.0,59.0,64.0,3.0,12.0,1.0,62.0,42.0
