,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day160,3.0,36.0,34.0,57.0,36.0,4.0,2.0,5.0,5.0,75.0,2.0,3.0,73.0,72.0,84.0,1.0,54.0,3.0,74.0,32.0
Day161,3.0,55.0,52.0,13.0,56.0,2.0,2.0,1.0,5.0,75.0,3.0,5.0,72.0,71.0,74.0,6.0,11.0,47.0,74.0,63.0
Day162,59.0,54.0,54.0,6.0,53.0,2.0,4.0,1.0,2.0,62.0,3.0,5.0,61.0,59.0,63.0,2.0,6.0,3.0,58.0,80.0
Day163,1.0,74.0,39.0,8.0,60.0,3.0,2.0,2.0,3.0,71.0,1.0,3.0,69.0,67.0,69.0,1.0,6.0,5.0,70.0,36.0
Day164,4.0,57.0,71.0,17.0,55.0,1.0,2.0,4.0,3.0,71.0,3.0,7.0,71.0,70.0,75.0,3.0,14.0,4.0,71.0,36.0
Day165,5.0,35.0,30.0,61.0,38.0,2.0,1.0,3.0,3.0,80.0,5.0,6.0,76.0,74.0,89.0,2.0,6.0,1.0,79.0,27.0
Day166,3.0,45.0,38.0,9.0,78.0,4.0,1.0,1.0,5.0,73.0,3.0,7.0,71.0,72.0,79.0,3.0,5.0,2.0,73.0,32.0
Day167,3.0,51.0,64.0,11.0,50.0,44.0,0.0,2.0,7.0,65.0,1.0,3.0,64.0,61.0,62.0,2.0,7.0,4.0,65.0,39.0
Day168,3.0,65.0,62.0,8.0,69.0,0.0,60.0,0.0,3.0,77.0,2.0,4.0,76.0,77.0,77.0,4.0,4.0,1.0,76.0,74.0
Day169,2.0,39.0,36.0,63.0,40.0,6.0,2.0,50.0,3.0,74.0,2.0,7.0,75.0,74.0,95.0,3.0,56.0,3.0,74.0,31.0
Day170,2.0,78.0,43.0,11.0,63.0,3.0,3.0,4.0,53.0,66.0,1.0,9.0,66.0,66.0,74.0,4.0,10.0,0.0,66.0,38.0
Day171,5.0,41.0,37.0,11.0,45.0,2.0,2.0,3.0,1.0,87.0,1.0,2.0,51.0,48.0,52.0,3.0,8.0,5.0,70.0,38.0
Day172,1.0,39.0,37.0,13.0,39.0,1.0,5.0,3.0,3.0,72.0,50.0,52.0,73.0,70.0,87.0,4.0,10.0,2.0,70.0,36.0
Day173,6.0,49.0,48.0,11.0,52.0,2.0,6.0,1.0,2.0,65.0,6.0,51.0,63.0,61.0,89.0,2.0,8.0,3.0,63.0,49.0
Day174,2.0,40.0,39.0,5.0,35.0,1.0,2.0,1.0,3.0,69.0,3.0,5.0,87.0,43.0,45.0,1.0,4.0,3.0,69.0,38.0
Day175,4.0,45.0,39.0,10.0,45.0,3.0,3.0,3.0,5.0,66.0,4.0,9.0,65.0,86.0,59.0,2.0,9.0,4.0,66.0,40.0
Day176,2.0,35.0,36.0,10.0,35.0,1.0,1.0,1.0,1.0,71.0,2.0,5.0,69.0,66.0,88.0,1.0,6.0,2.0,70.0,34.0
Day177,2.0,40.0,42.0,62.0,43.0,4.0,3.0,2.0,0.0,67.0,2.0,2.0,67.0,66.0,87.0,53.0,59.0,4.0,67.0,40.0
Day178,4.0,41.0,35.0,56.0,40.0,2.0,3.0,0.0,4.0,68.0,3.0,6.0,69.0,70.0,86.0,3.0,51.0,4.0,68.0,38.0
Day179,1.0,58.0,57.0,9.0,61.0,4.0,5.0,3.0,1.0,74.0,1.0,2.0,72.0,71.0,70.0,3.0,8.0,58.0,74.0,72.0
Day180,44.0,56.0,56.0,16.0,57.0,3.0,3.0,4.0,3.0,67.0,4.0,6.0,67.0,69.0,71.0,2.0,11.0,3.0,67.0,67.0
Day181,2.0,81.0,44.0,5.0,62.0,2.0,5.0,0.0,4.0,70.0,4.0,5.0,69.0,69.0,69.0,1.0,4.0,3.0,70.0,39.0
Day182,2.0,59.0,72.0,12.0,53.0,2.0,4.0,2.0,4.0,67.0,4.0,7.0,66.0,65.0,66.0,2.0,7.0,0.0,67.0,36.0
Day183,1.0,29.0,33.0,67.0,29.0,5.0,2.0,0.0,2.0,74.0,0.0,3.0,75.0,75.0,85.0,6.0,8.0,0.0,74.0,29.0
Day184,1.0,34.0,35.0,5.0,78.0,2.0,2.0,3.0,2.0,69.0,6.0,7.0,69.0,69.0,72.0,0.0,4.0,2.0,67.0,36.0
Day185,2.0,48.0,63.0,17.0,50.0,46.0,2.0,4.0,3.0,72.0,4.0,7.0,71.0,71.0,71.0,6.0,15.0,1.0,71.0,33.0
Day186,1.0,59.0,59.0,13.0,60.0,3.0,49.0,3.0,2.0,61.0,2.0,6.0,59.0,57.0,68.0,6.0,12.0,8.0,60.0,77.0
Day187,1.0,42.0,40.0,60.0,42.0,1.0,4.0,48.0,3.0,70.0,2.0,5.0,68.0,66.0,85.0,5.0,55.0,3.0,69.0,38.0
Day188,3.0,76.0,34.0,9.0,63.0,3.0,4.0,3.0,53.0,76.0,3.0,7.0,75.0,75.0,77.0,3.0,6.0,4.0,73.0,34.0
Day189,3.0,45.0,44.0,8.0,47.0,2.0,3.0,1.0,1.0,89.0,1.0,1.0,50.0,51.0,54.0,1.0,5.0,6.0,67.0,43.0
Day190,1.0,43.0,39.0,8.0,45.0,2.0,1.0,1.0,2.0,67.0,60.0,65.0,67.0,64.0,94.0,1.0,4.0,0.0,66.0,36.0
Day191,0.0,27.0,27.0,14.0,28.0,2.0,1.0,4.0,4.0,79.0,3.0,53.0,75.0,71.0,81.0,2.0,8.0,4.0,79.0,26.0
Day192,0.0,45.0,40.0,10.0,45.0,1.0,0.0,2.0,6.0,65.0,2.0,6.0,85.0,50.0,54.0,4.0,8.0,2.0,64.0,38.0
Day193,5.0,36.0,37.0,6.0,35.0,3.0,4.0,2.0,3.0,66.0,3.0,7.0,65.0,83.0,48.0,0.0,4.0,3.0,65.0,40.0
Day194,5.0,34.0,33.0,11.0,37.0,3.0,8.0,4.0,0.0,78.0,2.0,3.0,76.0,74.0,86.0,4.0,9.0,3.0,78.0,33.0
Day195,4.0,34.0,35.0,65.0,33.0,2.0,3.0,5.0,2.0,70.0,3.0,6.0,69.0,69.0,85.0,55.0,63.0,2.0,69.0,36.0
Day196,4.0,36.0,34.0,60.0,37.0,3.0,1.0,3.0,3.0,74.0,4.0,10.0,72.0,72.0,91.0,2.0,58.0,2.0,74.0,32.0
Day197,2.0,61.0,62.0,12.0,62.0,2.0,7.0,4.0,2.0,74.0,2.0,3.0,74.0,70.0,74.0,3.0,8.0,53.0,74.0,74.0
Day198,57.0,53.0,54.0,14.0,53.0,3.0,1.0,5.0,0.0,68.0,1.0,5.0,65.0,63.0,68.0,3.0,11.0,1.0,66.0,72.0
Day199,1.0,72.0,32.0,16.0,55.0,1.0,3.0,3.0,1.0,73.0,2.0,4.0,73.0,69.0,71.0,3.0,12.0,1.0,73.0,31.0
